,t,i,j,k,v,q
6845445,2021,620,12,520511,57.92,       18.011
6845446,2021,620,12,520821,3470.048,      578.622
6845447,2021,620,12,550320,89.746,       45.000
6845448,2021,620,12,550390,21.289,       24.936
6845449,2021,620,12,550630,75.684,       18.630
6845450,2021,620,12,551519,0.018,        0.090
6845451,2021,620,12,560300,2657.167,      568.027
6845452,2021,620,12,560490,0.118,        0.070
6845453,2021,620,12,560741,86.271,       43.800
6845454,2021,620,12,560749,251.207,       77.484
6845455,2021,620,12,560750,7.175,        0.148
6845456,2021,620,12,570249,0.031,        0.009
6845457,2021,620,12,570500,4.021,        8.750
6845458,2021,620,12,590310,49.685,       40.008
6845459,2021,620,12,590700,0.13,        0.032
6845460,2021,620,12,590900,12.697,        0.849
6845461,2021,620,12,591190,10.127,        0.501
6845462,2021,620,12,610220,0.98,        0.029
6845463,2021,620,12,610230,2.643,        0.080
6845464,2021,620,12,610322,0.182,        0.004
6845465,2021,620,12,610342,3.426,        0.114
6845466,2021,620,12,610439,0.193,        0.005
6845467,2021,620,12,610442,2.218,        0.053
6845468,2021,620,12,610443,0.073,        0.002
6845469,2021,620,12,610444,0.102,        0.003
6845470,2021,620,12,610452,0.319,        0.007
6845471,2021,620,12,610453,0.071,        0.002
6845472,2021,620,12,610462,1.612,        0.045
6845473,2021,620,12,610463,0.36,        0.013
6845474,2021,620,12,610510,2.66,        0.057
6845475,2021,620,12,610610,0.777,        0.013
6845476,2021,620,12,610711,0.251,        0.006
6845477,2021,620,12,610721,0.647,        0.021
6845478,2021,620,12,610791,72.384,        5.400
6845479,2021,620,12,610821,0.193,        0.003
6845480,2021,620,12,610831,0.757,        0.021
6845481,2021,620,12,610910,10.609,        0.558
6845482,2021,620,12,610990,0.759,        0.024
6845483,2021,620,12,611010,0.218,        0.002
6845484,2021,620,12,611020,8.162,        0.298
6845485,2021,620,12,611030,5.038,        0.126
6845486,2021,620,12,611090,0.248,           NA
6845487,2021,620,12,611120,13.931,        0.252
6845488,2021,620,12,611130,0.5,        0.008
6845489,2021,620,12,611211,3.169,        0.132
6845490,2021,620,12,611241,0.067,           NA
6845491,2021,620,12,611420,0.027,           NA
6845492,2021,620,12,611430,0.266,        0.005
6845493,2021,620,12,611511,0.183,        0.004
6845494,2021,620,12,611519,0.067,        0.002
6845495,2021,620,12,611520,0.004,           NA
6845496,2021,620,12,611592,0.37,        0.009
6845497,2021,620,12,611610,1.254,        0.023
6845498,2021,620,12,611780,0.096,           NA
6845499,2021,620,12,620193,0.713,        0.026
6845500,2021,620,12,620213,0.608,        0.015
6845501,2021,620,12,620292,0.173,        0.006
6845502,2021,620,12,620293,0.524,        0.015
6845503,2021,620,12,620319,0.906,        0.010
6845504,2021,620,12,620331,0.867,        0.009
6845505,2021,620,12,620332,0.006,        0.001
6845506,2021,620,12,620342,6.533,        0.193
6845507,2021,620,12,620433,0.198,        0.005
6845508,2021,620,12,620442,4.17,        0.076
6845509,2021,620,12,620443,3.206,        0.047
6845510,2021,620,12,620444,3.113,        0.050
6845511,2021,620,12,620452,0.739,        0.017
6845512,2021,620,12,620453,0.866,        0.014
6845513,2021,620,12,620459,0.161,        0.004
6845514,2021,620,12,620462,3.759,        0.097
6845515,2021,620,12,620469,0.076,        0.001
6845516,2021,620,12,620520,2.71,        0.042
6845517,2021,620,12,620630,2.161,        0.028
6845518,2021,620,12,620640,2.014,        0.035
6845519,2021,620,12,620899,72.384,        5.040
6845520,2021,620,12,620920,5.855,        0.098
6845521,2021,620,12,620930,0.679,        0.006
6845522,2021,620,12,621040,11.632,        0.210
6845523,2021,620,12,621142,0.114,        0.001
6845524,2021,620,12,621143,0.945,        0.018
6845525,2021,620,12,621210,0.02,           NA
6845526,2021,620,12,621430,9.288,        0.223
6845527,2021,620,12,621440,0.329,        0.011
6845528,2021,620,12,621490,0.079,        0.002
6845529,2021,620,12,621590,0.057,        0.002
6845530,2021,620,12,621710,0.032,        0.001
6845531,2021,620,12,630231,4.899,        0.214
6845532,2021,620,12,630260,1.81,        0.113
6845533,2021,620,12,630392,42.926,        0.548
6845534,2021,620,12,630399,25.68,        1.081
6845535,2021,620,12,630790,0.613,        0.018
6845536,2021,620,12,640110,1.89,        0.034
6845537,2021,620,12,640220,40.939,        2.031
6845538,2021,620,12,640291,2.742,        0.150
6845539,2021,620,12,640299,83.41,        3.556
6845540,2021,620,12,640351,0.326,           NA
6845541,2021,620,12,640359,2.478,        0.001
6845542,2021,620,12,640391,0.589,        0.022
6845543,2021,620,12,640399,4.47,        0.154
6845544,2021,620,12,640411,0.542,           NA
6845545,2021,620,12,640419,44.096,        1.743
6845546,2021,620,12,640520,0.233,        0.002
6845547,2021,620,12,650400,0.797,        0.022
6845548,2021,620,12,650590,2.339,        0.385
6845549,2021,620,12,650610,0.344,        0.008
6845550,2021,620,12,650691,0.07,        0.002
6845551,2021,620,12,660110,0.237,        0.002
6845552,2021,620,12,660199,0.185,        0.009
6845553,2021,620,12,680210,23.7,      135.660
6845554,2021,620,12,680221,73.169,      332.150
6845555,2021,620,12,680291,254.243,      342.363
6845556,2021,620,12,680292,12.191,       53.608
6845557,2021,620,12,680293,91.555,      120.864
6845558,2021,620,12,680299,40.317,        6.344
6845559,2021,620,12,680421,166.421,        2.660
6845560,2021,620,12,680610,186.006,      130.937
6845561,2021,620,12,680990,6.517,        0.010
6845562,2021,620,12,681510,3.829,        0.066
6845563,2021,620,12,681599,44.251,        2.880
6845564,2021,620,12,690220,1529.903,     1781.135
6845565,2021,620,12,690290,98.099,      113.269
6845566,2021,620,12,690510,196.749,      825.062
6845567,2021,620,12,690590,17.39,       77.444
6845568,2021,620,12,690790,12.331,        3.863
6845569,2021,620,12,690911,27.22,        0.491
6845570,2021,620,12,691010,575.678,      288.550
6845571,2021,620,12,691090,21.516,        7.155
6845572,2021,620,12,691110,0.277,        0.001
6845573,2021,620,12,700711,221.895,        9.573
6845574,2021,620,12,700910,0.238,        0.002
6845575,2021,620,12,700992,31.324,        5.065
6845576,2021,620,12,701090,2579.916,     4461.597
6845577,2021,620,12,701329,0.075,        0.014
6845578,2021,620,12,701399,0.007,           NA
6845579,2021,620,12,701610,7.502,        1.500
6845580,2021,620,12,702000,13.03,        2.869
6845581,2021,620,12,711311,0.065,           NA
6845582,2021,620,12,711610,0.35,        0.004
6845583,2021,620,12,711620,0.148,        0.001
6845584,2021,620,12,711719,22.764,        0.254
6845585,2021,620,12,711790,8.836,        0.163
6845586,2021,620,12,721141,36.344,       22.595
6845587,2021,620,12,721230,2911.85,     2295.148
6845588,2021,620,12,721690,0.626,        0.950
6845589,2021,620,12,721711,149.261,       61.647
6845590,2021,620,12,730290,97.079,       15.500
6845591,2021,620,12,730439,0.157,        0.027
6845592,2021,620,12,730441,77.28,       21.353
6845593,2021,620,12,730490,38.318,       27.454
6845594,2021,620,12,730630,20.219,        7.955
6845595,2021,620,12,730650,6.6,        2.010
6845596,2021,620,12,730660,17.009,        7.065
6845597,2021,620,12,730722,0.265,        0.001
6845598,2021,620,12,730791,0.388,        0.054
6845599,2021,620,12,730792,0.077,        0.040
6845600,2021,620,12,730799,114.551,       10.909
6845601,2021,620,12,730830,356.723,       74.650
6845602,2021,620,12,730840,319.987,       51.227
6845603,2021,620,12,730890,812.705,      212.329
6845604,2021,620,12,730900,101.843,        9.815
6845605,2021,620,12,731210,13.384,        2.238
6845606,2021,620,12,731290,31.423,       13.989
6845607,2021,620,12,731411,0.033,        0.001
6845608,2021,620,12,731589,2.957,        0.712
6845609,2021,620,12,731590,1.761,        0.369
6845610,2021,620,12,731814,12.291,        0.286
6845611,2021,620,12,731815,8.044,        1.260
6845612,2021,620,12,731819,1.833,        1.701
6845613,2021,620,12,731829,5.549,        0.090
6845614,2021,620,12,731990,0.024,        0.002
6845615,2021,620,12,732090,41.205,       23.063
6845616,2021,620,12,732113,29.47,       49.930
6845617,2021,620,12,732190,9.131,        4.228
6845618,2021,620,12,732393,901.106,       79.910
6845619,2021,620,12,732399,47.377,       11.922
6845620,2021,620,12,732410,669.552,       60.451
6845621,2021,620,12,732429,75.497,       32.308
6845622,2021,620,12,732490,1.732,        0.022
6845623,2021,620,12,732619,9.631,        0.915
6845624,2021,620,12,732620,9.753,        0.242
6845625,2021,620,12,732690,736.996,      219.212
6845626,2021,620,12,741220,1.963,        0.125
6845627,2021,620,12,741810,0.459,        0.009
6845628,2021,620,12,741999,61.268,        3.138
6845629,2021,620,12,760410,10.168,        0.450
6845630,2021,620,12,760429,2.706,        0.466
6845631,2021,620,12,760611,74.756,        3.947
6845632,2021,620,12,760719,2.898,        0.100
6845633,2021,620,12,761010,57.939,       12.272
6845634,2021,620,12,761090,3.19,        0.710
6845635,2021,620,12,761510,1347.629,      141.904
6845636,2021,620,12,761610,0.295,        0.077
6845637,2021,620,12,761690,291.499,       52.071
6845638,2021,620,12,790790,1.18,        0.038
6845639,2021,620,12,820150,15.694,        0.926
6845640,2021,620,12,820210,5.309,        0.158
6845641,2021,620,12,820299,4.19,        0.051
6845642,2021,620,12,820411,1.183,        0.026
6845643,2021,620,12,820412,0.011,           NA
6845644,2021,620,12,820551,12.947,        0.378
6845645,2021,620,12,820559,0.076,        0.043
6845646,2021,620,12,820730,447.484,       10.221
6845647,2021,620,12,820750,0.885,        0.020
6845648,2021,620,12,820790,71.404,        1.970
6845649,2021,620,12,820900,53.203,        0.268
6845650,2021,620,12,821110,50.492,        1.725
6845651,2021,620,12,821192,170.711,        5.412
6845652,2021,620,12,821193,0.326,        0.004
6845653,2021,620,12,821300,0.558,        0.018
6845654,2021,620,12,821490,4.322,        0.194
6845655,2021,620,12,821520,89.049,        7.806
6845656,2021,620,12,830140,76.823,       10.376
6845657,2021,620,12,830160,42.492,        5.805
6845658,2021,620,12,830241,656.669,       49.417
6845659,2021,620,12,830249,327.018,       32.019
6845660,2021,620,12,830250,0.059,        0.002
6845661,2021,620,12,830300,187.044,       63.908
6845662,2021,620,12,830590,5.947,        0.650
6845663,2021,620,12,830710,5.541,        0.653
6845664,2021,620,12,830820,0.677,        0.009
6845665,2021,620,12,830890,0.53,        0.004
6845666,2021,620,12,830910,0.012,        0.001
6845667,2021,620,12,840310,0.431,        0.022
6845668,2021,620,12,840390,77.15,       10.286
6845669,2021,620,12,840510,278.048,        8.964
6845670,2021,620,12,840733,0.387,        0.001
6845671,2021,620,12,840790,0.953,        0.033
6845672,2021,620,12,840890,5.921,        0.766
6845673,2021,620,12,840991,0.402,           NA
6845674,2021,620,12,841311,682.231,       24.280
6845675,2021,620,12,841320,0.504,        0.031
6845676,2021,620,12,841330,0.161,        0.001
6845677,2021,620,12,841350,12.277,        0.076
6845678,2021,620,12,841360,34.349,        1.552
6845679,2021,620,12,841370,278.803,       33.114
6845680,2021,620,12,841381,111.88,        6.682
6845681,2021,620,12,841382,70.929,        1.978
6845682,2021,620,12,841391,58.84,        0.891
6845683,2021,620,12,841459,60.263,        0.865
6845684,2021,620,12,841490,19.545,        0.320
6845685,2021,620,12,841510,0.972,        0.037
6845686,2021,620,12,841581,37.31,        1.076
6845687,2021,620,12,841590,3.924,        0.161
6845688,2021,620,12,841850,0.13,        0.008
6845689,2021,620,12,841911,203.572,       17.000
6845690,2021,620,12,841939,29.628,        1.200
6845691,2021,620,12,841990,29857.8,     2905.262
6845692,2021,620,12,842121,276.853,       36.792
6845693,2021,620,12,842129,0.536,        0.003
6845694,2021,620,12,842131,4.555,        0.034
6845695,2021,620,12,842139,13.874,        0.760
6845696,2021,620,12,842199,4.483,        0.004
6845697,2021,620,12,842390,4.494,        0.074
6845698,2021,620,12,842420,0.015,        0.001
6845699,2021,620,12,842430,463.995,        8.729
6845700,2021,620,12,842489,0.208,        0.002
6845701,2021,620,12,842490,1.983,        0.036
6845702,2021,620,12,842611,153.49,        4.710
6845703,2021,620,12,842810,147.689,       26.611
6845704,2021,620,12,842839,449.81,       19.489
6845705,2021,620,12,843120,0.753,        0.017
6845706,2021,620,12,843131,48.128,        0.880
6845707,2021,620,12,843139,18.983,        0.175
6845708,2021,620,12,843143,67.147,        0.587
6845709,2021,620,12,843149,3.39,        0.028
6845710,2021,620,12,843290,430.442,       83.009
6845711,2021,620,12,843311,35.045,        5.820
6845712,2021,620,12,843810,7.059,        0.070
6845713,2021,620,12,843890,1.284,        0.021
6845714,2021,620,12,844010,136.468,        9.662
6845715,2021,620,12,844390,26.689,        0.143
6845716,2021,620,12,846210,14.808,        0.921
6845717,2021,620,12,846221,25.345,        1.030
6845718,2021,620,12,846229,749.982,       58.099
6845719,2021,620,12,846410,0.355,        0.200
6845720,2021,620,12,846420,6.813,        0.031
6845721,2021,620,12,846490,109.995,        4.100
6845722,2021,620,12,846599,0.106,        0.012
6845723,2021,620,12,846620,12.73,        0.104
6845724,2021,620,12,846691,5.418,        0.286
6845725,2021,620,12,846781,2.59,        0.133
6845726,2021,620,12,846789,3.933,        0.280
6845727,2021,620,12,847120,0.002,        0.025
6845728,2021,620,12,847191,177.834,        0.686
6845729,2021,620,12,847193,18.327,        0.041
6845730,2021,620,12,847199,228.495,        1.184
6845731,2021,620,12,847290,0.757,        0.002
6845732,2021,620,12,847330,438.935,        0.733
6845733,2021,620,12,847410,349.98,       45.033
6845734,2021,620,12,847420,22.413,        1.255
6845735,2021,620,12,847431,145.193,       69.692
6845736,2021,620,12,847480,1987.767,      128.082
6845737,2021,620,12,847490,924.703,       98.582
6845738,2021,620,12,847780,1.842,        0.114
6845739,2021,620,12,847790,6.148,        0.001
6845740,2021,620,12,847981,524.354,       54.590
6845741,2021,620,12,847982,239.434,        8.076
6845742,2021,620,12,847989,118.22,        7.029
6845743,2021,620,12,847990,3.497,        0.004
6845744,2021,620,12,848020,4.258,        0.760
6845745,2021,620,12,848060,58.742,        3.936
6845746,2021,620,12,848079,189.596,       17.556
6845747,2021,620,12,848120,5.737,        0.237
6845748,2021,620,12,848140,112.28,        4.354
6845749,2021,620,12,848180,480.999,       49.658
6845750,2021,620,12,848190,20.046,        1.098
6845751,2021,620,12,848210,1.1,        0.003
6845752,2021,620,12,848280,1.443,        0.010
6845753,2021,620,12,848310,327.383,       14.483
6845754,2021,620,12,848340,53.387,        2.392
6845755,2021,620,12,848410,0.015,           NA
6845756,2021,620,12,848490,5.513,        1.316
6845757,2021,620,12,848510,31.437,        1.228
6845758,2021,620,12,848590,24.911,        1.385
6845759,2021,620,12,850110,0.122,        0.002
6845760,2021,620,12,850120,23.675,        0.518
6845761,2021,620,12,850140,22.577,        1.660
6845762,2021,620,12,850151,16.772,        0.321
